HabibulBashar,Bangladesh,Zimbabwe,32,60,2,0,53.333333333333336,0,0,0,0,0,0,Shere Bangla National Stadium,0,0,2006,30
HabibulBashar,Bangladesh,India,43,90,0,2,47.77777777777778,0,0,0,0,0,0,Shere Bangla National Stadium,0,0,2007,41
HabibulBashar,Bangladesh,India,1,8,0,0,12.5,0,0,0,0,0,0,Queen's Park Oval Port of Spain,0,1,2007,3
HabibulBashar,Bangladesh,Zimbabwe,3,14,0,0,21.428571428571427,0,0,0,0,0,0,Shaheed Chandu Stadium,0,0,2006,-3
HabibulBashar,Bangladesh,India,0,2,0,0,0.0,0,0,0,0,0,0,Shere Bangla National Stadium,0,0,2007,-8
HabibulBashar,Bangladesh,Ireland,32,60,2,0,53.333333333333336,0,0,0,0,0,0,Kensington Oval Bridgetown,0,0,2007,30
HabibulBashar,Bangladesh,Sri Lanka,18,48,2,0,37.5,0,0,0,0,0,0,Queen's Park Oval Port of Spain,0,1,2007,22
HabibulBashar,Bangladesh,West Indies,0,1,0,0,0.0,0,0,0,0,0,0,Sawai Mansingh Stadium,0,0,2006,-8
HabibulBashar,Bangladesh,Sri Lanka,30,54,3,0,55.55555555555556,0,0,0,0,0,0,Chittagong Divisional Stadium,0,1,2006,37
HabibulBashar,Bangladesh,New Zealand,9,22,0,0,40.909090909090914,0,0,0,0,0,0,Sir Vivian Richards Stadium North Sound,0,0,2007,3
HabibulBashar,Bangladesh,England,4,21,0,0,19.047619047619047,0,0,0,0,0,0,Kensington Oval Bridgetown,0,1,2007,6
HabibulBashar,Bangladesh,Australia,24,46,0,0,52.17391304347826,0,0,0,0,0,0,Sir Vivian Richards Stadium North Sound,0,0,2007,20
HabibulBashar,Bangladesh,South Africa,5,14,0,0,35.714285714285715,0,0,0,0,0,0,Providence Stadium,0,0,2007,-1
HabibulBashar,Bangladesh,Sri Lanka,2,14,0,0,14.285714285714285,0,0,0,0,0,0,Shaheed Chandu Stadium,0,0,2006,-4
HabibulBashar,Bangladesh,Australia,70,115,6,0,60.86956521739131,0,0,0,0,0,0,Narayanganj Osmani Stadium,0,0,2006,82
HabibulBashar,Bangladesh,West Indies,12,21,1,0,57.14285714285714,0,0,0,0,0,0,Kensington Oval Bridgetown,0,0,2007,9
HabibulBashar,Bangladesh,Sri Lanka,33,61,2,0,54.09836065573771,0,0,0,0,0,0,Shaheed Chandu Stadium,0,2,2006,47
HabibulBashar,Bangladesh,Australia,52,95,3,1,54.736842105263165,0,0,0,0,0,0,Chittagong Divisional Stadium,0,1,2006,69
HabibulBashar,Bangladesh,Sri Lanka,0,2,0,0,0.0,0,0,0,0,0,0,Punjab Cricket Association Stadium Mohali,0,0,2006,-8
