RLChase,West Indies,Bangladesh,19,29,2,0,65.51724137931035,35,5,24,0,0,4.8,The Village Malahide,0,1,2019,31
RLChase,West Indies,India,18,24,1,0,75.0,59,9,37,1,1,4.111111111111111,Queen's Park Oval Trinidad,0,0,2019,56
RLChase,West Indies,India,24,34,2,0,70.58823529411765,6,1,16,0,0,16.0,Sir Vivian Richards Stadium North Sound,0,1,2017,34
RLChase,West Indies,Afghanistan,9,30,0,0,30.0,17,2,15,1,1,7.5,Darren Sammy National Cricket Stadium Gros Islet,0,1,2017,44
RLChase,West Indies,Afghanistan,9,22,1,0,40.909090909090914,59,9,36,3,0,4.0,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,0,0,2019,83
RLChase,West Indies,Ireland,46,56,3,0,82.14285714285714,5,0,13,0,0,0,The Village Malahide,0,0,2019,49
RLChase,West Indies,India,0,1,0,0,0.0,4,0,9,0,0,0,Sabina Park Kingston,0,0,2017,-8
RLChase,West Indies,Bangladesh,51,62,2,1,82.25806451612904,61,10,51,1,0,5.1,Castle Avenue,0,0,2019,90
RLChase,West Indies,Afghanistan,0,1,0,0,0.0,11,1,8,0,0,8.0,Darren Sammy National Cricket Stadium Gros Islet,0,1,2017,0
RLChase,West Indies,Afghanistan,42,33,3,0,127.27272727272727,59,9,24,1,1,2.6666666666666665,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,0,0,2019,84
RLChase,West Indies,Afghanistan,94,117,10,0,80.34188034188034,62,10,33,2,1,3.3,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,1,1,2019,196
RLChase,West Indies,India,2,3,0,0,66.66666666666666,0,0,0,0,0,0,Sir Vivian Richards Stadium North Sound,0,1,2017,8
RLChase,West Indies,India,33,37,2,0,89.1891891891892,0,0,0,0,0,0,Queen's Park Oval Port of Spain,0,0,2017,35
